email_id,subject,participants,time,time_normalized,location,topic,processed_at
8429,Fw: Reuniao sobre analise dos resultados dos estudantes,Mariana Lopes,depois da aula,,presencial - gabinete 3.12,analise dos resultados dos estudantes,2026-07-24T21:40:13.163671
7457,RE: Re: Marcacao de reuniao,Conselho Pedagogico,,,presencial - gabinete de orientacao,Conselho Pedagogico,2026-07-24T21:40:13.332499
3275,Indisponibilidade para a reuniao,Mariana Lopes,dia 22 as 17h,2026-02-22T17:00:00,presencial - secretaria,orientacao da dissertacao,2026-07-24T21:40:13.588592
2958,RE: Informacao academica,Professora Sofia Carvalho,,,,validacao,2026-07-24T21:40:13.743965
1101,RE: Ponto de situacao,Professora Sofia Carvalho,dia 22 as 17h,2026-04-22T17:00:00,presencial - laboratorio de informatica,submissao de artigo,2026-07-24T21:40:13.932659
216,Re: Confirmado,Prof. Ricardo Mendes,ao final do dia,,presencial - sala 2.3,acompanhamento pedagogico,2026-07-24T21:40:14.100704
234,RE: Ponto de situacao,Coordenacao de Mestrado,ao final do dia,,presencial - biblioteca,submissao de artigo,2026-07-24T21:40:14.282805
7256,Fw: Reuniao sem efeito,Prof. Ricardo Mendes,amanha as 10h,2026-02-27T10:00:00,remoto - zoom,orientacao da dissertacao,2026-07-24T21:40:14.453524
5182,Re: Marcacao de reuniao,Professora Sofia Carvalho,,,presencial - laboratorio de informatica,Professora Sofia Carvalho,2026-07-24T21:40:14.615979
3686,RE: Imprevisto - relatorio de progresso,Secretaria Academica,na proxima semana,2026-03-23T00:00:00/2026-03-29T23:59:59,presencial - gabinete de orientacao,relatorio de progresso,2026-07-24T21:40:14.776320
8097,Pedido de reuniao,Professora Ana Costa,sexta as 14h30,2026-03-20T14:30:00,presencial - auditorio principal,preparacao da apresentacao,2026-07-24T21:40:14.932474
1823,Re: Imprevisto - submissao de artigo,Professora Sofia Carvalho,,,remoto - zoom,submissao de artigo,2026-07-24T21:40:15.093322
3592,RE: Reuniao sobre calendario de avaliacoes,Secretaria Academica,dia 18 as 9h30,2026-03-18T09:30:00,presencial - sala B104,calendario de avaliacoes,2026-07-24T21:40:15.336741
8500,Re: Reuniao sem efeito,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:40:15.491559
8743,Tudo certo para a reuniao,Diretor do Curso,,,remoto - zoom,Diretor do Curso,2026-07-24T21:40:15.641115
1934,RE: Tudo certo para a reuniao,Ana Martins,depois de almoco,,remoto - google meet,Ana Martins,2026-07-24T21:40:15.788322
4569,RE: Confirmacao - coordenacao da unidade curricular,Secretaria Academica,,,presencial - biblioteca,coordenacao da unidade curricular,2026-07-24T21:40:15.945599
4535,RE: Cancelamento de reuniao,Prof. Ricardo Mendes,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:40:16.109380
1541,Fw: Necessidade de remarcar,Prof. Ricardo Mendes,terca as 11h,2026-05-19T11:00:00,presencial - sala 2.3,calendario de avaliacoes,2026-07-24T21:40:16.298808
7485,Re: Envio de documentos,Professor Luis Almeida,,,,exercicios praticos,2026-07-24T21:40:16.435839
6927,Confirmacao - processo de estagio,Professor Luis Almeida,,,remoto - zoom,processo de estagio,2026-07-24T21:40:16.571935
1653,Fw: Reuniao sem efeito,Prof. Ricardo Mendes,,,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:40:16.747710
2431,Fw: Reuniao confirmada,Secretaria Academica,terca as 11h,2026-04-21T11:00:00,presencial - auditorio principal,Secretaria Academica,2026-07-24T21:40:16.890122
781,RE: Re: Marcacao de reuniao,Gabinete de Estagios,,,presencial - sala 2.3,revisao do plano de trabalhos,2026-07-24T21:40:17.059051
2739,Fw: Imprevisto - acompanhamento pedagogico,Conselho Pedagogico,,,presencial - gabinete da direcao,acompanhamento pedagogico,2026-07-24T21:40:17.230983
1797,Re: Tudo certo para a reuniao,Professora Sofia Carvalho,quinta as 16h,2026-04-30T16:00:00,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:40:17.366562
4430,Fw: Confirmado,Coordenacao de Mestrado,depois de almoco,,presencial - sala 2.3,preparacao da apresentacao,2026-07-24T21:40:17.521726
1520,Re: Pedido de reuniao,Professor Luis Almeida,dia 18 as 9h30,2026-05-18T09:30:00,presencial - gabinete 3.12,credibilidade dos dados recolhidos,2026-07-24T21:40:17.689816
9600,Re: Reuniao sobre acompanhamento pedagogico,Professor Luis Almeida,quinta as 16h,2026-03-26T16:00:00,remoto - zoom,acompanhamento pedagogico,2026-07-24T21:40:17.849660
4072,Fw: Tudo certo para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:40:18.004969
4348,Re: Ponto de situacao,Secretaria Academica,depois da aula,,presencial - secretaria,orientacao da dissertacao,2026-07-24T21:40:18.168442
361,Pedido de esclarecimento,Secretaria Academica,,,,orientacao da dissertacao,2026-07-24T21:40:18.322476
3441,Re: Confirmado,Professor Luis Almeida,,,remoto - google meet,Professor Luis Almeida,2026-07-24T21:40:18.462271
5630,Pedido de reuniao,Professor Luis Almeida,depois de almoco,,presencial - secretaria,distribuicao de servico docente,2026-07-24T21:40:18.635366
3266,Marcacao de reuniao,Secretaria Academica,sexta as 14h30,2026-02-20T14:30:00,remoto - zoom,processo de estagio,2026-07-24T21:40:18.784344
4092,Reuniao sem efeito,Secretaria Academica,,,remoto - zoom,horarios do semestre,2026-07-24T21:40:18.940121
1675,Entrega de relatorio,Secretaria Academica,,,,Secretaria Academica,2026-07-24T21:40:19.088160
2046,Remarcacao de reuniao,Professora Sofia Carvalho,terca as 11h,2026-03-24T11:00:00,presencial - sala 2.3,acompanhamento pedagogico,2026-07-24T21:40:19.238163
8375,Fw: Necessidade de remarcar,Secretaria Academica,,,presencial - sala 2.3,distribuicao de servico docente,2026-07-24T21:40:19.418205
8508,Fw: Agendamento - submissao de artigo,Professora Sofia Carvalho,quinta as 16h,2026-03-12T16:00:00,presencial - sala B104,submissao de artigo,2026-07-24T21:40:19.578511
8610,Fw: Remarcacao de reuniao,Secretaria Academica,sexta as 14h30,2026-05-15T14:30:00,presencial - sala 2.3,credibilidade dos dados recolhidos,2026-07-24T21:40:19.749128
9513,Re: Confirmado,Prof. Ricardo Mendes,,,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:40:19.887107
9549,RE: Disponibilidade para reuniao,Secretaria Academica,ao final do dia,,remoto - zoom,relatorio de progresso,2026-07-24T21:40:20.049003
1111,Re: Re: Marcacao de reuniao,Secretaria Academica,depois da aula,,remoto - zoom,Secretaria Academica,2026-07-24T21:40:20.203276
9306,Re: Agendamento - planeamento de aulas,Professor Luis Almeida,terca as 11h,2026-03-17T11:00:00,presencial - biblioteca,planeamento de aulas,2026-07-24T21:40:20.346202
7019,RE: Reuniao sobre distribuicao de servico docente,Miguel Santos,terca as 11h,2026-05-12T11:00:00,remoto - zoom,distribuicao de servico docente,2026-07-24T21:40:20.521523
4398,RE: Confirmacao - preparacao da apresentacao,Professora Sofia Carvalho,dia 22 as 17h,2026-02-22T17:00:00,remoto - zoom,preparacao da apresentacao,2026-07-24T21:40:20.702719
4106,Re: Reuniao confirmada,Conselho Pedagogico,,,remoto - zoom,Conselho Pedagogico,2026-07-24T21:40:20.853798
7922,Re: Agendamento - acompanhamento pedagogico,Professora Ana Costa,,,presencial - biblioteca,acompanhamento pedagogico,2026-07-24T21:40:21.021600
827,Documentacao em falta,Prof. Ricardo Mendes,,,,Documentacao em falta,2026-07-24T21:40:21.167590
1588,RE: Imprevisto - proposta de projeto,Professora Sofia Carvalho,,,presencial - sala de reunioes do departamento,proposta de projeto,2026-07-24T21:40:21.333832
3221,RE: Confirmado,Professor Luis Almeida,,,remoto - zoom,preparacao da apresentacao,2026-07-24T21:40:21.494719
7259,Fw: Disponibilidade para reuniao,Prof. Ricardo Mendes,antes do seminario,,remoto - teams,avaliacao continua,2026-07-24T21:40:21.659968
5680,Re: Disponibilidade para reuniao,Professor Luis Almeida,dia 22 as 17h,2026-03-22T17:00:00,presencial - sala 2.3,proposta de projeto,2026-07-24T21:40:21.813441
4011,Re: Envio de documentos,Prof. Ricardo Mendes,,,,Prof. Ricardo Mendes,2026-07-24T21:40:21.992222
9127,Re: Confirmado,Professor Luis Almeida,dia 18 as 9h30,2026-03-18T09:30:00,presencial - gabinete da direcao,processo de estagio,2026-07-24T21:40:22.160888
8556,Fw: Reuniao sem efeito,Professora Sofia Carvalho,,,remoto - teams,Professora Sofia Carvalho,2026-07-24T21:40:22.310132
5064,Re: Reuniao confirmada,Gabinete de Estagios,antes do seminario,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:40:22.461244
9313,RE: Cancelamento de reuniao,Joao Pereira,segunda de manha,2026-03-16T06:00:00/2026-03-16T12:00:00,presencial - auditorio principal,Joao Pereira,2026-07-24T21:40:22.618931
3363,Fw: Confirmado,Secretaria Academica,antes do seminario,,remoto - zoom,preparacao da defesa,2026-07-24T21:40:22.777579
5725,RE: Reuniao confirmada,Professor Luis Almeida,,,presencial - auditorio principal,Professor Luis Almeida,2026-07-24T21:40:22.912958
857,Reuniao confirmada,Prof. Ricardo Mendes,,,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:40:23.044384
2727,Fw: Tudo certo para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:40:23.195718
1424,Re: Envio de documentos,Secretaria Academica,,,,submissao de artigo,2026-07-24T21:40:23.352522
3357,Reuniao sem efeito,Professora Sofia Carvalho,na proxima semana,2026-03-02T00:00:00/2026-03-08T23:59:59,presencial - sala B104,Reuniao sem efeito,2026-07-24T21:40:23.508119
3904,Fw: Confirmado,Diretor do Curso,depois de almoco,,remoto - google meet,credibilidade dos dados recolhidos,2026-07-24T21:40:23.660845
1410,Imprevisto - processo de estagio,Professora Sofia Carvalho,,,presencial - sala de reunioes do departamento,processo de estagio,2026-07-24T21:40:23.845597
2403,Fw: Necessidade de remarcar,Professor Luis Almeida,ao final do dia,,presencial - sala 2.3,analise dos resultados dos estudantes,2026-07-24T21:40:23.993190
2736,RE: Agendamento - orientacao da dissertacao,Secretaria Academica,na proxima semana,2026-03-02T00:00:00/2026-03-08T23:59:59,presencial - sala B104,orientacao da dissertacao,2026-07-24T21:40:24.148095
3048,Fw: Confirmacao - planeamento de aulas,Secretaria Academica,durante a manha,2026-04-19T06:00:00/2026-04-19T12:00:00,remoto - zoom,planeamento de aulas,2026-07-24T21:40:24.304812
9517,RE: Imprevisto - revisao bibliografica,Prof. Ricardo Mendes,,,remoto - zoom,revisao bibliografica,2026-07-24T21:40:24.452184
6516,Reuniao sem efeito,Professora Ana Costa,depois da aula,,presencial - auditorio principal,relatorio de progresso,2026-07-24T21:40:24.624279
7739,Fw: Cancelamento de reuniao,Prof. Ricardo Mendes,amanha as 10h,2026-04-05T10:00:00,remoto - zoom,calendario de avaliacoes,2026-07-24T21:40:24.790470
8246,Fw: Reuniao sem efeito,Diretor do Curso,,,presencial - laboratorio de informatica,validacao de atas,2026-07-24T21:40:24.951115
6424,RE: Indisponibilidade para a reuniao,Conselho Pedagogico,,,presencial - sala de reunioes do departamento,orientacao da dissertacao,2026-07-24T21:40:25.139892
1069,Reuniao sem efeito,Rita Fernandes,antes do seminario,,presencial - biblioteca,preparacao da defesa,2026-07-24T21:40:25.277392
7654,RE: Pedido de reuniao,Gabinete de Estagios,dia 18 as 9h30,2026-03-18T09:30:00,presencial - sala 2.3,submissao de artigo,2026-07-24T21:40:25.428415
8687,RE: Marcacao de reuniao,Secretaria Academica,na proxima semana,2026-04-06T00:00:00/2026-04-12T23:59:59,remoto - zoom,relatorio de progresso,2026-07-24T21:40:25.574226
4236,RE: Confirmado,Professor Luis Almeida,dia 22 as 17h,2026-05-22T17:00:00,remoto - zoom,horarios do semestre,2026-07-24T21:40:25.742062
3580,RE: Confirmacao - preparacao da defesa,Secretaria Academica,sexta as 14h30,2026-05-22T14:30:00,remoto - teams,preparacao da defesa,2026-07-24T21:40:25.956475
8866,RE: Imprevisto - relatorio de progresso,Carolina Silva,,,remoto - zoom,relatorio de progresso,2026-07-24T21:40:26.145611
4157,Fw: Confirmado,Secretaria Academica,na proxima semana,2026-02-23T00:00:00/2026-03-01T23:59:59,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:40:26.303200
0,RE: Indisponibilidade para a reuniao,Secretaria Academica,ao final do dia,,remoto - google meet,Secretaria Academica,2026-07-24T21:40:26.457366
1310,Fw: Necessidade de remarcar,Professora Sofia Carvalho,sexta as 14h30,2026-03-06T14:30:00,remoto - zoom,avaliacao continua,2026-07-24T21:40:26.632152
5766,Confirmacao - orientacao da dissertacao,Miguel Santos,antes do seminario,,presencial - gabinete da direcao,orientacao da dissertacao,2026-07-24T21:40:26.825969
8910,Re: Cancelamento de reuniao,Professora Ana Costa,,,presencial - sala de reunioes do departamento,Professora Ana Costa,2026-07-24T21:40:26.999149
1233,Fw: Cancelamento de reuniao,Secretaria Academica,amanha as 10h,2026-02-08T10:00:00,remoto - zoom,proposta de projeto,2026-07-24T21:40:27.164267
8360,RE: Reuniao sem efeito,Conselho Pedagogico,quarta a tarde,2026-02-11T12:00:00/2026-02-11T18:00:00,remoto - zoom,Conselho Pedagogico,2026-07-24T21:40:27.319068
5081,Fw: Re: Marcacao de reuniao,Professora Ana Costa,,,presencial - gabinete da direcao,Professora Ana Costa,2026-07-24T21:40:27.471649
6575,RE: Pedido de esclarecimento,Diretor do Curso,,,,Diretor do Curso,2026-07-24T21:40:27.625405
380,Reuniao confirmada,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:40:27.768424
4049,Remarcacao de reuniao,Gabinete de Estagios,depois da aula,,presencial - sala 2.3,coordenacao da unidade curricular,2026-07-24T21:40:28.000458
8361,RE: Marcacao de reuniao,Professor Luis Almeida,amanha as 10h,2026-05-13T10:00:00,presencial - gabinete de orientacao,revisao do plano de trabalhos,2026-07-24T21:40:28.160784
3065,Re: Aviso aos estudantes,Secretaria Academica,,,,Re: Aviso aos estudantes,2026-07-24T21:40:28.303213
217,RE: Tudo certo para a reuniao,Professor Luis Almeida,ao final do dia,,remoto - google meet,Professor Luis Almeida,2026-07-24T21:40:28.445697
7729,Confirmado,Coordenacao de Mestrado,,,remoto - zoom,Coordenacao de Mestrado,2026-07-24T21:40:28.584067
7431,Fw: Imprevisto - submissao de artigo,Professora Sofia Carvalho,,,presencial - gabinete 3.12,submissao de artigo,2026-07-24T21:40:28.743325
2229,Fw: Imprevisto - processo de estagio,Prof. Ricardo Mendes,quarta a tarde,2026-03-11T12:00:00/2026-03-11T18:00:00,presencial - sala de reunioes do departamento,processo de estagio,2026-07-24T21:40:28.904454
157,RE: Confirmado,Professora Sofia Carvalho,amanha as 10h,2026-02-04T10:00:00,presencial - gabinete da direcao,processo de estagio,2026-07-24T21:40:29.044632
6244,RE: Tudo certo para a reuniao,Joao Pereira,,,remoto - zoom,Joao Pereira,2026-07-24T21:40:29.184521
2448,RE: Confirmado,Carolina Silva,,,presencial - secretaria,Carolina Silva,2026-07-24T21:40:29.335856
7504,RE: Reuniao confirmada,Secretaria Academica,,,remoto - zoom,Secretaria Academica,2026-07-24T21:40:29.492973
2393,Ponto de situacao,Secretaria Academica,amanha as 15h,2026-02-12T15:00:00,presencial - gabinete de orientacao,calendario de avaliacoes,2026-07-24T21:40:29.652618
374,Fw: Reuniao sem efeito,Professora Sofia Carvalho,,,remoto - zoom,processo de estagio,2026-07-24T21:40:29.800085
3703,Re: Marcacao de reuniao,Prof. Ricardo Mendes,na proxima semana,2026-02-23T00:00:00/2026-03-01T23:59:59,remoto - zoom,submissao de artigo,2026-07-24T21:40:29.987075
6006,Imprevisto - revisao do plano de trabalhos,Professora Ana Costa,dia 18 as 9h30,2026-05-18T09:30:00,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:40:30.149464
4892,Re: Envio de documentos,Miguel Santos,,,,Re: Envio de documentos,2026-07-24T21:40:30.288781
2783,RE: Re: Marcacao de reuniao,Ana Martins,,,presencial - gabinete de orientacao,RE: Re: Marcacao de reuniao,2026-07-24T21:40:30.440922
3500,RE: Reuniao sem efeito,Coordenacao de Mestrado,,,presencial - sala de reunioes do departamento,acompanhamento pedagogico,2026-07-24T21:40:30.603743
5597,Fw: Reuniao sem efeito,Secretaria Academica,sexta as 14h30,2026-04-10T14:30:00,remoto - zoom,Secretaria Academica,2026-07-24T21:40:30.747833
5591,Reuniao sem efeito,Secretaria Academica,antes do seminario,,presencial - gabinete da direcao,Reuniao sem efeito,2026-07-24T21:40:30.931129
5556,Fw: Ponto de situacao,Prof. Ricardo Mendes,,,presencial - sala 2.3,distribuicao de servico docente,2026-07-24T21:40:31.095814
6077,Fw: Marcacao de reuniao,Secretaria Academica,dia 22 as 17h,2026-04-22T17:00:00,presencial - gabinete de orientacao,preparacao da defesa,2026-07-24T21:40:31.253462
311,Fw: Marcacao de reuniao,Professora Sofia Carvalho,ao final do dia,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:40:31.398695
8390,Re: Indisponibilidade para a reuniao,Secretaria Academica,depois da aula,,remoto - google meet,Secretaria Academica,2026-07-24T21:40:31.553260
6098,Re: Imprevisto - proposta de projeto,Professora Sofia Carvalho,dia 18 as 9h30,2026-04-18T09:30:00,remoto - zoom,proposta de projeto,2026-07-24T21:40:31.717151
4405,Remarcacao de reuniao,Secretaria Academica,amanha as 15h,2026-05-25T15:00:00,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:40:31.900522
8442,Fw: Disponibilidade para reuniao,Secretaria Academica,,,presencial - secretaria,analise dos resultados dos estudantes,2026-07-24T21:40:32.055221
7843,Re: Disponibilidade para reuniao,Ana Martins,,,remoto - zoom,processo de estagio,2026-07-24T21:40:32.287265
2140,Fw: Necessidade de remarcar,Prof. Ricardo Mendes,quinta as 16h,2026-03-26T16:00:00,remoto - google meet,relatorio de progresso,2026-07-24T21:40:32.459153
6678,RE: Reuniao sem efeito,Joao Pereira,ao final do dia,,remoto - zoom,RE: Reuniao sem efeito,2026-07-24T21:40:32.620011
6590,Imprevisto - proposta de projeto,Gabinete de Estagios,,,presencial - auditorio principal,proposta de projeto,2026-07-24T21:40:32.777719
708,RE: Re: Marcacao de reuniao,Professor Luis Almeida,,,remoto - teams,Professor Luis Almeida,2026-07-24T21:40:32.925544
4366,RE: Re: Marcacao de reuniao,Professora Ana Costa,na proxima semana,2026-04-20T00:00:00/2026-04-26T23:59:59,remoto - zoom,avaliacao continua,2026-07-24T21:40:33.094953
9045,Fw: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,,,presencial - gabinete 3.12,validacao de atas,2026-07-24T21:40:33.261467
288,Reuniao sobre pedido de equivalencias,Joao Pereira,sexta as 14h30,2026-03-13T14:30:00,remoto - zoom,pedido de equivalencias,2026-07-24T21:40:33.481720
3231,Re: Agendamento - pedido de equivalencias,Secretaria Academica,durante a manha,2026-02-14T06:00:00/2026-02-14T12:00:00,presencial - auditorio principal,pedido de equivalencias,2026-07-24T21:40:33.646922
3907,Remarcacao de reuniao,Prof. Ricardo Mendes,ao final do dia,,presencial - sala B104,submissao de artigo,2026-07-24T21:40:33.801583
